Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
катакомба	769	autre	#к ка ат та ак ко ом мб ба а#	0.2107266656669641	0	0	c	0	0.3848048342872124	0.3074100008266499	0.5531302748246802	0.288401181345301	4	ad	a	II	1	f	0	0	0	катакомбный		106	катакомб	cLab	n
креп	475	autre	#к кр ре еп п#	-0.7945219033200789	0	0	c	0	0.1884579121767569	0.3370326782536393	0.6117834370101166	0.4030610424676066	1	d	a	I	1	m	0	0	0	креповый		106	креп	cLab	Ov
пуповина	514	slave	#п пу уп по ов ви ин на а#	4.119529962141536	0	0	c	0	0.1942679383427416	0.2973915439476285	0.4575265340524144	0.2944352473547269	4	ad	a	II	1	f	0	0	0	пуповинный		106	пуповин	cDent	n
скаляр	8	autre	#с ск ка ал ля яр р#	0.61410828510984	0	0	c	0	0.171803635244668	0.3055557557791419	0.4647934612437979	0.5685416676989544	2	d	a	I	1	m	0	0	0	скалярный		106	скаляр	cDent	n
стратосфера	509	autre	#с ст тр ра ат то ос сф фе ер ра а#	-0.390330545060676	0	0	c	0	0.3900896872571128	0.2179640690239249	0.6199931997001633	0.39103826398761	4	ad	a	II	1	f	0	0	0	стратосферный		106	стратосфер	cDent	n
эльбрус	1007	autre	#э эл ль ьб бр ру ус с#	-0.9181189967118576	p	0	0	0	0.5014257470590411	0.2127877467353888	0.3417630264734434	0.1950806695516524	2	d	a	I	1	m	0	0	0	эльбрусский		106	эльбрус	cDent	sk
иссык-куль	326	autre	#и ис сс сы ык к- -к ку ул ль ь#	-0.8621008299687597	p	0	0	0	0.5965256612305223	0.3677898665111124	0.3014817852979504	0.1945697544202514	3	d	a	I	2	m	0	0	0	иссык-кульский		105	иссыккул	cDent	sk
купала	657	slave	#к ку уп па ал ла а#	0.5931995275120863	p	0	0	0	0.3247381022130429	0.2898232725602551	0.304300155144465	0.3129697111037238	3	ad	a	II	1	f	0	mouil	0	купальский		105	купал	cDent	sk
микрофон	3068	autre	#м ми ик кр ро оф фо он н#	-2.650817606064213	0	0	c	0	0.2137350366227239	0.3428993426570936	0.5406286942627592	0.4192342126880385	3	d	a	I	1	m	0	0	0	микрофонный		105	микрофон	cDent	n
москит	295	autre	#м мо ос ск ки ит т#	-1.730715119232972	0	h	0	0	0.2731319189340149	0.5301448764939557	0.4416871672765651	0.410611308300825	2	d	a	I	1	m	0	0	0	москитный		105	москит	cDent	n
резьба	1996	slave	#р ре ез зь ьб ба а#	1.907673535864204	0	0	0	a	0.1560195000073131	0.3635303668954904	0.530545478272163	0.478422072503548	2	d	d	II	1	f	0	0	0	резьбовой		105	резьб	cLab	Ov
стаффордшир	38	autre	#с ст та аф фф фо ор рд дш ши ир р#	-1.8773732267652663	p	0	0	0	0.8089541752647202	0.3269255769669601	0.2286661125491159	0.2340480211822559	3	aad	a	I	1	m	0	0	0	стаффордширский		105	стаффордшир	cDent	sk
теософ	236	autre	#т те ео ос со оф ф#	-0.796121634358173	0	h	0	0	0.3874074583281824	0.5320573377341724	0.3067584511750524	0.3762222391640755	3	ad	a	I	1	m	0	0	0	теософский		105	теософ	cLab	sk
фибра	273	autre	#ф фи иб бр ра а#	0.4814573381791731	0	0	c	0	0.1291210328587966	0.2603599018296337	0.5751713703647064	0.4287619167095504	2	ad	a	II	1	f	0	0	0	фибровый		105	фибр	cDent	Ov
арьергард	683	autre	#а ар рь ье ер рг га ар рд д#	-3.016551507466367	0	0	c	0	0.4090375367131188	0.5070008083937816	0.6102402688247663	0.4377602288243598	3	d	a	I	1	m	0	0	0	арьергардный		104	арьергард	cDent	n
девон	115	autre	#д де ев во он н#	-0.9985772042012084	p	0	0	0	0.7632347376562633	0.4123804435017035	0.2284589241636948	0.2667084546071842	2	d	a	I	1	m	0	0	0	девонский		104	девон	cDent	sk
лотарингия	206	autre	#л ло от та ар ри ин нг ги ия я#	-4.7328519242639295	p	0	0	0	0.6444179187153934	0.4025086634314226	0.2504540586080621	0.2974736356842704	5	aad	a	II	7	f	0	mouil	supp	лотарингский		104	лотаринг	cVel	sk
мали	192	autre	#м ма ал ли и#	-1.8145912060749327	p	0	0	0	0.6746759302181019	0.3635444759891996	0.2371558953652221	0.2187886825419367	2	d	0	I	0	n	0	0	ajout	малийский		104	малиj	cAlv	sk
срам	1986	slave	#с ср ра ам м#	-0.2812269080993164	0	0	0	a	0.2317350271999577	0.3948710841129417	0.3254732237949717	0.4315019903619175	1	d	a	I	1	m	0	0	0	срамный		104	срам	cLab	n
бериллий	377	autre	#б бе ер ри ил лл ли ий й#	-2.8232635679969103	0	0	c	0	0.2503547033257904	0.2068569442024296	0.7105681975628715	0.3908496071482508	3	ad	a	I	7	m	0	0	0	бериллиевый		103	бериллиj	cAlv	Ov
дейтон	107	autre	#д де ей йт то он н#	-2.158717898933686	p	0	0	0	0.6867385024665038	0.2449700436356146	0.243724579533983	0.1962098802053476	2	d	a	I	1	m	0	0	0	дейтонский		103	дейтон	cDent	sk
коллаген	254	autre	#к ко ол лл ла аг ге ен н#	-1.7211939826134284	0	0	c	0	0.1542502571901012	0.3364442565650777	0.6818754978020951	0.4280978600115521	3	d	a	I	1	m	0	0	0	коллагеновый		103	коллаген	cDent	Ov
лауреат	12767	autre	#л ла ау ур ре еа ат т#	-1.75236057342669	0	h	0	0	0.1795896767464441	0.3470007116223667	0.1859198038978387	0.2153031714649194	4	d	a	I	1	m	0	0	0	лауреатский		103	лауреат	cDent	sk
маска	17325	autre	#м ма ас ск ка а#	2.4389449529659046	0	0	c	0	0.2356340213543107	0.4304591602884408	0.568374037017975	0.3918762167320405	2	ad	a	II	3	f	1	palat	0	масочный		103	масоч	cAlv	n
пастбище	1775	slave	#п па ас ст тб би ищ ще е#	3.038772682839786	0	0	c	0	0.3150263980234839	0.3897060710644668	0.5864750968511117	0.393799685190329	3	aad	a	I	4	n	0	0	0	пастбищный		103	пастбищ	cAlv	n
тошнота	2235	slave	#т то ош шн но от та а#	1.5668844334001104	0	0	0	a	0.1370947729430753	0.218095780784575	0.424207324623625	0.6601940251221609	3	d	d	II	1	f	0	0	0	тошнотный		103	тошнот	cDent	n
формуляр	483	autre	#ф фо ор рм му ул ля яр р#	-2.110180297638612	0	0	c	0	0.1646307765687202	0.2293635839518108	0.4667457118085658	0.3546393557823803	3	d	a	I	1	m	0	0	0	формулярный		103	формуляр	cDent	n
кашмир	413	autre	#к ка аш шм ми ир р#	-0.6961964887033903	p	0	0	0	0.6492375666751135	0.4821179342339157	0.2656244160797747	0.2670196158509287	2	d	a	I	1	m	0	0	0	кашмирский		102	кашмир	cDent	sk
магдебург	180	autre	#м ма аг гд де еб бу ур рг г#	-1.700291120251828	p	0	0	0	0.750123600588187	0.3371051841150231	0.2169862395434717	0.2287322671955708	3	aad	a	I	3	m	0	0	0	магдебургский		102	магдебург	cVel	sk
рояль	7082	autre	#р ро оя ял ль ь#	-0.3444242677459382	0	0	c	0	0.2609809083345566	0.3365850280468273	0.6089922645477189	0.4441425837271938	2	d	a	I	2	m	0	0	0	рояльный		102	роял	cDent	n
шлюпка	3844	autre	#ш шл лю юп пк ка а#	2.994216335104208	0	0	c	0	0.3948713254453719	0.4387499760050649	0.6721087968867121	0.4371417684723309	2	ad	a	II	3	f	1	palat	0	шлюпочный		102	шлюпоч	cAlv	n
аудитория	19630	autre	#а ау уд ди ит то ор ри ия я#	-5.198070326879926	0	0	c	a	0.1725250295209794	0.3465998906504205	0.3513254298278625	0.4406954907573198	6	aad	a	II	7	f	0	mouil	supp	аудиторный		101	аудитор	cDent	n
брабант	44	autre	#б бр ра аб ба ан нт т#	-2.491231514723686	p	0	0	0	0.5747842049208893	0.2993246330304266	0.2169666298538378	0.2159299118801568	2	d	a	I	1	m	0	0	0	брабантский		101	брабант	cDent	sk
кадмий	536	autre	#к ка ад дм ми ий й#	0.2060473464314037	0	0	c	0	0.1739624908491664	0.2249286691544901	0.7030731910821908	0.3849175685346159	2	ad	a	I	7	m	0	0	0	кадмиевый		101	кадмиj	cAlv	Ov
майонез	1792	autre	#м ма ай йо он не ез з#	-1.3272541648330176	0	0	c	0	0.162678542405353	0.4640277524218253	0.6771358278628419	0.4818093033751494	3	d	a	I	1	m	0	0	0	майонезный		101	майонез	cDent	n
манила	1271	autre	#м ма ан ни ил ла а#	0.7987065302961022	p	0	0	0	0.5885340922150588	0.3120596809110166	0.2954235550499032	0.2409591539122593	3	ad	a	II	1	f	0	mouil	0	манильский		101	манил	cDent	sk
монако	3277	autre	#м мо он на ак ко о#	-1.0809728590371184	p	0	0	0	0.4929917789651732	0.2831521228279253	0.2283451187258437	0.282841580262356	3	ad	0	I	0	n	0	0	supp	монакский		101	монак	cVel	sk
протон	1544	autre	#п пр ро от то он н#	0.2362947757512713	0	0	c	0	0.2804949126206522	0.2486902868507548	0.7262603753680714	0.5019221064756012	2	d	a	I	1	m	0	0	0	протонный		101	протон	cDent	n
филистимлянин	264	autre	#ф фи ил ли ис ст ти им мл ля ян ни ин н#	-3.09958530938515	0	h	0	0	0.5754529508834709	0.617594122488298	0.3011081611961465	0.2898896391600055	5	aad	a	I	1	m	0	0	supp	филистимский		101	филистим	cLab	sk
хьюстон	1514	autre	#х хь ью юс ст то он н#	-1.601284182089569	p	0	0	0	0.730405654202526	0.2856644234492823	0.3146305618886222	0.266459851649455	2	ad	a	I	1	m	0	0	0	хьюстонский		101	хьюстон	cDent	sk
штамповка	423	autre	#ш шт та ам мп по ов вк ка а#	3.7874003011253112	0	0	0	a	0.1684623027604838	0.2358032147430304	0.5144476017964036	0.545629026058472	3	ad	a	II	3	f	1	0	0	штамповочный		101	штамповоч	cAlv	n
арап	1182	autre	#а ар ра ап п#	-1.8503986931271217	0	h	0	0	0.2594839983937573	0.3947784569006943	0.2818833782866338	0.2660527307465697	2	d	a	I	1	m	0	0	0	арапский		100	арап	cLab	sk
